tconst	averageRating	numVotes
tt13801446	8.4	43
tt0592816	6.7	31
tt15079870	7.7	25
tt0659009	5.7	10
tt2677146	4.9	11
tt0148811	6.3	34
tt0319747	6.8	20
tt2832972	7.8	2350
tt11949944	8.5	1781
tt0323968	4.9	29
tt1055149	8.2	11
tt17081512	9.2	13
tt3322498	4.3	35
tt14753508	8.4	27
tt5681966	7.7	7
tt5287986	9.0	13
tt1537836	3.8	60
tt15522822	8.7	36
tt2738962	6.4	6
tt2795510	7.9	106
tt10444660	6.4	27
tt0296042	7.0	57529
tt13220162	7.3	21
tt1796938	8.0	15
tt1131621	7.0	10
tt0391916	6.3	101
tt0600188	8.3	28
tt0412536	6.7	13266
tt0097009	7.7	11
tt19710434	6.5	31
tt4416800	5.1	40
tt15686124	7.0	6
tt0694158	7.1	101
tt0920707	7.0	11
tt1251819	4.3	470
tt0557754	6.8	9
tt9789556	3.3	34
tt0829541	7.8	17
tt6035106	7.4	5
tt3697918	8.2	269
tt1376389	7.1	287
tt15062278	10.0	5
tt1111630	7.0	6
tt1694281	8.9	10
tt1566249	8.7	218
tt17505814	9.0	7
tt6365128	7.6	480
tt1843214	7.1	673
tt0529656	7.1	98
tt4676378	6.9	7
tt4806856	5.4	23
tt0367362	1.7	23
tt16437798	7.7	50
tt0200478	6.6	8
tt0845972	7.3	51
tt3708814	8.0	10
tt7837338	5.6	10
tt2186260	6.2	12
tt2343685	6.4	82
tt2011159	5.6	21062
tt0640250	8.4	9
tt5215888	8.7	77
tt0625345	7.8	148
tt0162686	7.4	9
tt1853800	8.6	9
tt0932953	4.2	7
tt2942796	4.3	28
tt1611327	7.3	10
tt3453064	7.6	18
tt6106198	8.7	116
tt12014320	6.5	13
tt0084560	6.5	31
tt3224268	8.8	991
tt25375470	6.8	845
tt0166598	5.2	33
tt0421464	3.3	8
tt2375093	5.4	717
tt0828221	8.8	16
tt0577745	7.2	63
tt2552498	2.2	1795
tt14526940	7.0	6
tt1098489	4.2	13
tt4478136	8.7	11
tt1178132	6.7	62
tt10397782	7.2	58
tt0041686	7.0	31
tt0222889	6.4	8
tt2381283	6.3	41
tt3898270	8.4	13
tt1700768	6.0	19
tt1336998	5.7	110
tt0855326	7.8	354
tt0526884	6.6	17
tt0572399	7.9	876
tt0076820	5.2	501
tt4157552	7.6	75
tt4544862	9.2	12
tt0621671	8.1	77
tt6192924	7.2	22
tt0335873	6.0	13
tt10415510	4.8	136
tt5419200	7.5	2252
tt1520793	8.7	11
tt9707730	7.8	6
tt9217244	8.1	68
tt12890342	8.9	32
tt0161931	6.8	545
tt0303346	5.0	49
tt0585827	7.4	231
tt1871316	8.0	5
tt5116242	7.7	34
tt2142903	4.6	7
tt5666022	7.0	129
tt13641756	6.5	7
tt0560406	8.0	143
tt5563194	5.5	415
tt0228380	5.3	26
tt2577174	8.7	16
tt6877658	7.9	46
tt1224006	4.6	11
tt0045349	5.2	29
tt6797648	7.0	55
tt0323377	6.8	25
tt7787482	8.7	12779
tt9863582	7.3	8
tt6167304	8.6	24
tt10903370	7.1	13
tt11127966	5.6	12
tt0716807	7.6	85
tt1467737	6.2	98
tt1669708	6.9	64
tt8695232	7.8	45
tt19895854	4.7	36
tt1441414	8.2	13
tt1253860	6.2	33
tt0955682	6.6	19
tt2690556	5.7	16
tt0054604	4.0	137
tt1815314	9.1	10
tt0080685	7.5	47
tt13845912	8.8	122
tt0208405	7.3	64
tt2555596	7.5	380
tt0666489	7.7	28
tt3814142	7.6	15
tt0053650	5.8	158
tt0877461	6.5	11
tt0989258	5.8	7
tt0074660	5.6	63
tt7187044	7.6	14439
tt1282123	6.5	349
tt12897880	7.9	1948
tt4516908	5.1	20
tt0269235	7.4	33
tt0845099	7.9	10
tt0949173	5.2	17
tt1697390	9.1	24
tt0112573	8.4	1047610
tt2290475	6.3	35
tt0276983	7.6	12
tt0098024	4.5	17
tt0248074	4.1	28
tt3693000	7.2	18
tt6124822	7.7	25
tt5289948	7.6	13
tt5047430	7.6	44
tt0069307	4.3	129
tt12280826	5.2	25
tt3846626	8.3	28801
tt0383126	8.3	53332
tt14558756	7.2	12
tt16153658	7.0	305
tt0555103	7.4	323
tt0499256	7.0	90
tt0558209	7.6	52
tt2441772	7.0	5
tt0696060	6.1	11
tt4947340	7.0	49
tt0123867	6.7	143
tt12216254	8.6	34
tt0596618	7.7	15
tt1329309	6.9	67
tt0843875	6.8	54
tt13381724	7.3	7
tt0740567	1.1	27
tt25390226	7.7	7
tt1953827	7.2	117
tt11378964	6.0	22
tt0986244	6.5	180
tt1848325	7.5	15
tt1810636	5.1	661
tt0434084	5.0	9
tt0315761	7.3	8
tt0871801	7.8	15
tt1422747	7.2	14
tt10623274	2.3	37
tt14584720	9.5	12
tt0401851	8.5	338
tt1354693	4.5	14
tt2282717	7.1	19
tt0376999	5.2	31
tt3613396	6.7	8
tt2787058	7.7	16
tt0233566	5.1	11
tt2168316	7.7	20
tt3273394	4.9	14
tt6488034	7.7	6
tt0343746	3.6	96
tt6245158	8.6	9
tt2072062	5.7	10
tt4814006	7.7	7
tt1487272	5.8	95
tt10323066	7.9	10
tt0054420	5.7	146
tt8722596	7.4	32
tt1022486	5.3	23
tt6608894	8.8	12
tt4320080	6.9	8
tt1272036	6.0	41
tt10558660	7.0	79
tt0458013	7.1	25
tt0320572	8.4	23
tt0621059	7.7	15
tt0617979	6.8	112
tt4871980	4.9	4220
tt15319226	6.8	7
tt0111536	6.9	166
tt0903029	7.8	10
tt11705524	8.2	297
tt10703684	6.1	10
tt0044946	3.6	13
tt1120566	5.9	63
tt0678101	8.6	139
tt11696196	8.2	13
tt8445646	5.9	36
tt0124938	5.9	590
tt12295114	4.5	28
tt1741541	5.1	107
tt6409460	5.5	18
tt8032978	8.6	6
tt13056390	8.5	13
tt13273780	8.4	10
tt2778302	7.4	46
tt0024720	6.8	58
tt0641640	8.3	89
tt12000428	5.5	88
tt0252303	5.9	24
tt0678680	7.7	10
tt0549797	6.9	17
tt1093606	8.7	8
tt0597200	6.6	98
tt1579533	5.7	56
tt6167638	8.0	252
tt1315533	7.8	20
tt1159065	7.4	74
tt3238384	8.8	7
tt0193596	6.6	6
tt0046368	6.4	341
tt10666152	6.5	20
tt0523184	6.3	208
tt1314202	8.7	10
tt7090432	7.0	8
tt3435684	8.4	14
tt0957211	5.6	8
tt21437206	9.4	12
tt0045866	5.8	407
tt0044612	6.1	307
tt8244904	6.8	7
tt2257481	6.8	13
tt4133022	7.0	5
tt0027279	5.9	76
tt6426148	6.9	46
tt10416900	8.5	6
tt1345813	7.3	10
tt0412646	6.2	9
tt7186704	7.2	120
tt1505884	6.8	6
tt0174801	6.8	114
tt0199653	5.8	6
tt0618309	7.3	18
tt11103894	8.5	65
tt15199844	8.5	18
tt0644368	8.0	51
tt0803204	8.0	630
tt0081620	6.8	699
tt1053730	7.0	10
tt0784105	6.9	43
tt13455962	8.6	23
tt8515778	6.8	221
tt1060048	8.0	512
tt2400951	6.4	22
tt3008202	6.6	8
tt6617508	7.8	8
tt0688258	7.2	15
tt0839658	9.2	25
tt0418897	7.3	52
tt0350452	7.6	21
tt6319396	7.1	23
tt0813607	7.5	56
tt1047812	6.1	134
tt0040733	6.3	431
tt0533363	8.0	21
tt0394661	7.8	38
tt13023912	7.4	9
tt0524721	7.4	36
tt14565040	8.6	7
tt0582985	7.4	636
tt7383860	5.7	9
tt1088787	7.3	72
tt1724597	6.4	2458
tt0020427	6.9	126
tt0245882	5.4	18
tt0034998	6.4	373
tt1817132	8.5	17
tt8273526	7.2	12
tt4181492	6.5	25
tt0121209	5.1	14
tt1314338	6.8	13
tt3456540	7.1	21
tt10031512	6.8	6
tt1691392	9.9	9
tt0735004	8.3	386
tt3544412	7.2	16
tt6367236	8.0	373
tt2201657	8.2	46
tt14567398	7.8	5
tt10153234	7.0	5
tt2374122	9.4	5
tt0053067	6.3	14
tt0265668	4.9	19
tt2911772	8.2	24
tt0804201	7.6	12
tt6784884	8.9	58
tt0609398	9.4	18
tt12745644	6.0	1625
tt6362330	7.3	11
tt1736958	5.9	18
tt1416898	7.2	25
tt0803028	8.7	27
tt6902682	8.6	37
tt6400632	5.4	10
tt0085697	5.8	79
tt1339634	8.5	15
tt6560352	6.6	150
tt1307811	7.9	154
tt0023037	7.3	5980
tt5330798	6.7	24
tt6247068	7.9	189
tt0216486	6.1	66
tt15500242	7.5	14
tt2914184	8.3	12
tt0023440	1.7	139
tt9803526	7.1	27
tt14463544	7.2	6
tt2889460	7.2	24
tt2311510	4.1	12
tt0045749	5.4	13
tt1167756	7.8	372
tt8097126	7.1	20
tt1631028	5.1	9
tt2511956	7.3	16
tt1447533	5.8	28
tt0211467	6.3	71
tt0131772	5.4	27
tt6085974	6.6	1703
tt0666445	7.2	12
tt2044841	7.8	196
tt2301155	6.0	7189
tt2373491	8.2	9
tt3092074	6.3	9
tt13315378	8.4	62
tt0981177	7.6	65
tt6588938	8.8	8
tt5872368	8.1	19
tt1312695	8.1	15
tt4334502	8.6	6
tt0954447	9.1	12
tt8782396	6.1	35
tt9534532	6.8	406
tt0021152	4.8	593
tt0213120	7.4	9
tt7252652	3.7	16
tt6095470	8.5	16
tt15757792	7.0	9
tt1742832	7.2	11
tt23987266	8.6	5
tt6674778	6.9	51
tt20232626	7.0	14
tt2501854	8.3	15
tt3024222	8.4	10
tt0360198	7.0	12
tt13629592	8.2	451
tt0889136	6.7	646
tt0713606	6.9	9
tt6703498	6.5	33
tt0284111	6.7	26
tt0695555	6.3	18
tt11477528	7.7	603
tt2057872	5.6	27
tt8888186	7.0	262
tt15429068	5.0	7
tt1060055	8.1	514
tt15234460	7.0	7
tt15101038	6.1	11
tt7147620	7.8	23
tt6399062	4.4	10
tt10469384	7.2	1654
tt0356953	7.4	52
tt0052253	5.2	63
tt5494100	6.1	8
tt0053221	8.0	64195
tt0530232	7.7	11
tt5299620	7.6	11
tt1169839	6.3	146
tt12499006	8.6	140
tt9075918	7.8	21
tt0051124	6.9	140
tt17339068	8.2	19
tt3648112	8.2	144
tt7745976	7.4	21
tt3853916	8.4	11069
tt0789304	7.1	21
tt14100672	8.0	93
tt7278362	5.3	16
tt12093660	8.2	282
tt0243639	5.9	105
tt0481910	7.2	153
tt1648709	7.6	19
tt1842918	8.6	13
tt24328592	7.3	58
tt9145862	7.4	16
tt0056727	7.3	132
tt1176637	3.4	16
tt1204936	8.4	71
tt3598752	8.3	6
tt3422136	7.7	716
tt0166110	4.4	7819
tt7790864	9.8	8
tt3411022	8.0	10
tt8430800	9.3	10
tt0391079	4.9	105
tt0804278	7.6	14
tt6638202	8.0	5
tt1112675	7.5	12
tt20227026	6.4	20
tt0454413	9.5	29
tt1143112	4.6	15
tt12578554	4.8	18
tt1834296	7.3	12
tt0527614	8.2	10
tt0054417	6.8	2462
tt2321373	4.4	95
tt14799528	8.6	56
tt6817722	7.9	11
tt12123040	7.3	8
tt0723670	7.5	17
tt0057331	4.1	12
tt3578170	7.8	7
tt0355215	5.6	25
tt14786874	6.0	12
tt5941796	6.8	224
tt14442042	6.6	27
tt6170942	4.4	14
tt1129039	7.9	27
tt4441088	6.0	12
tt0409668	7.3	7
tt0056022	5.7	218
tt4796058	7.8	153
tt7711094	7.5	19
tt3132228	8.2	6
tt1645937	6.8	13
tt1018687	6.8	48
tt22296336	9.9	8
tt0392957	6.9	53
tt17065334	8.9	10
tt5731524	6.6	6
tt11217410	7.3	33
tt2231621	6.4	17
tt18566706	6.2	195
tt0605750	7.5	28
tt0913985	7.1	20
tt2128851	7.5	11
tt1598930	7.8	126
tt1197584	7.1	11
tt11699104	6.7	8
tt0952485	7.2	11
tt21209898	9.7	11
tt4322196	7.0	18
tt5609720	7.0	6
tt0452602	7.3	17
tt5531694	5.5	36
tt2109171	7.4	8
tt13981238	5.2	6
tt0230079	6.6	35
tt0102857	7.8	23
tt13387102	6.2	149
tt3534424	8.1	175
tt0889165	7.7	30
tt0694862	4.8	64
tt1531706	4.3	154
tt1314107	7.8	60
tt0577859	6.8	11
tt0101629	6.0	1087
tt0962569	6.7	30
tt1457653	6.6	6
tt0290408	6.7	11
tt2212143	8.0	32
tt2164682	7.6	11
tt12735340	5.8	40
tt1003038	7.4	19
tt1760979	7.1	39
tt4449880	8.3	124
tt0280573	7.3	8
tt3240424	8.7	11
tt1988292	6.8	11
tt2498022	7.1	81
tt0299760	8.5	246
tt1190619	6.1	26
tt0411935	8.0	17
tt0679058	7.6	9
tt3520612	6.8	50
tt1803409	7.0	5
tt3230454	7.3	60410
tt0901823	7.9	42
tt0037560	6.0	146
tt1125600	7.9	39
tt6071612	2.8	5
tt6771938	7.0	10
tt18774118	8.4	31
tt3682668	4.9	10
tt0867484	6.6	5
tt0237500	5.0	650
tt1676719	8.0	115
tt5797832	8.7	10
tt7762182	8.2	15
tt22016004	6.0	39
tt1293262	6.1	10
tt1068587	6.4	24
tt3420996	7.8	112
tt13093304	8.8	6
tt0300149	7.7	16
tt0521377	6.5	32
tt6975022	7.1	92
tt1100472	7.5	46
tt6499988	5.5	7
tt1074216	8.8	64
tt16752714	2.8	5
tt1977494	6.8	14
tt0994818	6.8	7
tt1388386	5.7	19
tt5960108	7.5	8
tt1715926	5.6	9
tt5492818	9.3	6
tt0200339	7.8	562
tt0094949	5.2	70
tt1290414	5.7	144
tt0164295	7.8	869
tt0107399	6.4	124
tt6777918	8.4	11
tt14689810	8.1	9
tt0908264	6.9	23
tt1075682	7.0	9
tt0444418	5.1	551
tt0476893	3.5	37
tt0507399	6.8	28
tt1746003	7.1	27
tt2090507	7.0	9
tt0385212	6.9	11
tt2150580	8.6	46
tt0853643	8.1	71
tt7016236	7.6	200
tt1506809	8.7	13
tt0027749	5.9	68
tt3591184	9.2	5
tt0705971	9.3	5348
tt4881400	6.7	11
tt11698202	7.7	881
tt0459814	6.7	9
tt1341787	7.4	33
tt0575354	7.7	93
tt1725286	6.3	12
tt11747412	2.3	22
tt5496410	6.0	24
tt21975850	7.2	34
tt1027780	7.4	32
tt4406298	7.3	522
tt0761191	7.4	455
tt1500807	4.9	270
tt0532593	7.5	20
tt0818222	6.9	38
tt0295870	6.2	103
tt0827880	8.3	134
tt6890994	5.4	19
tt13235272	5.6	23
tt3014546	7.4	10
tt0506288	6.4	18
tt0017409	7.1	684
tt10645656	8.9	73
tt7358680	7.3	8
tt0876020	7.1	18
tt12996154	2.6	21159
tt0129414	6.1	645
tt4078080	7.7	359
tt0086515	7.6	557
tt7384656	8.0	9
tt0387562	9.2	23
tt5349868	7.0	35
tt2187320	7.6	31
tt1002815	7.9	133
tt14803898	6.1	24
tt3114448	9.6	22
tt2226421	7.8	10
tt0763528	5.1	8
tt15702194	8.3	13
tt0064779	6.3	493
tt7787626	7.0	11
tt0392205	5.4	10
tt7586098	8.0	12
tt4113952	6.7	27
tt0098967	6.7	7098
tt0303694	5.7	24
tt0175765	7.3	12
tt4566884	6.6	8
tt19356854	7.5	74
tt3400932	4.4	184
tt0266221	6.1	647
tt0470727	7.1	21
tt1229164	7.7	7
tt3268132	8.2	10
tt7562272	6.8	13
tt0851300	7.2	1101
tt1675783	6.1	19
tt0870671	7.4	55
tt15022788	10.0	5
tt11240470	6.8	16
tt2378067	5.3	44
tt0100260	6.5	24461
tt12837406	6.9	22
tt1540957	5.5	16
tt0371862	7.0	16
tt5265964	6.9	1937
tt0099535	6.5	110
tt6023626	8.2	8
tt1202974	7.1	36
tt11650730	7.3	16
tt1554431	5.8	6
tt3440532	5.8	26
tt4011582	6.6	5
tt7221984	7.2	10
tt11892080	7.2	6
tt7228536	6.7	23
tt0109470	5.1	233
tt0996045	6.3	10
tt1369657	6.6	32
tt0525836	7.5	37
tt0747591	6.8	10
tt19363906	7.1	9
tt0297780	4.7	1166
tt1365448	5.5	187
tt4104998	6.9	130
tt6223132	5.9	26
tt5825052	5.3	702
tt0420232	7.8	32
tt3618672	7.4	6
tt0130140	7.6	34
tt1564342	7.7	70
tt0034114	5.6	27
tt2015995	7.6	329
tt19799222	8.0	6
tt0089433	5.7	40
tt1263599	6.9	135
tt9403508	7.8	274
tt6464726	8.1	7
tt2901726	5.9	20
tt11257780	8.0	7
tt3523996	5.8	8
tt10139780	6.3	24
tt0301384	5.3	295
tt1648147	8.0	12
tt11400384	6.5	18
tt12914666	6.5	92
tt1645830	2.4	248
tt2797710	7.4	295
tt1477622	4.4	6
tt6503328	7.8	13
tt20871744	3.9	14
tt9397010	7.4	23
tt2801178	7.6	13
tt15622720	6.2	11
tt0452019	4.3	88
tt6971440	7.5	18
tt4543942	7.9	9
tt0996096	6.6	14
tt10380340	5.5	9
tt8423918	7.7	304
tt3659556	7.0	8
tt0316094	6.0	8
tt4924644	7.8	32
tt9765488	6.0	33
tt0100994	6.5	37281
tt0170416	5.8	79
tt18224756	8.3	33
tt11210282	6.8	993
tt4331862	7.9	29
tt5263368	7.0	23
tt5760490	4.7	23
tt0919617	7.0	20
tt0236444	4.3	18
tt12778178	7.0	5
tt0063426	6.9	3224
tt1130998	7.1	19
tt7730198	5.9	20
tt3906102	6.0	8
tt0128662	5.3	26
tt1722023	3.1	11
tt0073193	7.7	811
tt1062541	4.9	10
tt1934345	8.2	6
tt2365917	5.0	8
tt13635702	4.3	2106
tt9680994	8.4	587
tt3818832	8.9	10
tt0636239	6.8	215
tt6130674	6.0	56
tt6284014	7.9	337
tt20778922	6.6	12
tt0173804	7.7	7
tt3004246	6.8	7
tt0174948	5.5	17
tt0464885	6.0	16
tt0029358	7.1	373
tt0647374	7.7	9
tt0167339	5.9	31
tt0328804	2.5	206
tt26743812	4.6	6
tt4978904	5.5	129
tt9727006	7.8	5
tt2331116	8.0	45
tt0108448	6.5	288
tt0844634	7.6	136
tt0316003	5.4	149
tt0012646	5.8	260
tt5559494	6.7	28
tt1278584	6.8	23
tt2258350	5.7	18
tt0359655	6.8	105
tt14442930	8.3	789
tt3420992	8.8	119
tt0174665	6.7	7
tt0317473	8.3	56
tt0710632	6.2	19
tt0656879	8.2	61
tt4113372	7.4	41
tt7758912	4.4	18
tt3634326	7.6	573
tt0283309	6.1	220
tt6037382	8.2	7
tt0306334	8.2	23
tt11670280	8.2	14
tt0491322	5.9	14
tt4513170	5.9	19
tt0086467	7.4	131
tt1319911	8.1	231
tt0054479	7.9	129
tt0453504	7.7	49
tt2654750	8.4	8
tt0811157	8.8	6
tt0141456	7.2	33
tt8105214	7.3	26
tt6449064	6.3	7
tt0747067	7.2	219
tt1218502	8.3	145
tt8739642	7.8	173
tt0705319	7.8	13
tt3091242	5.4	1003
tt10065432	6.6	9
tt15146996	9.9	7
tt3069212	7.2	10496
tt0015076	6.8	187
tt0659654	7.9	8
tt5902070	8.4	456
tt7621562	2.2	76
tt0160813	6.4	26
tt1485597	6.0	17
tt2022456	7.3	20
tt0370560	7.8	26
tt0042456	4.5	14
tt2105942	7.8	105
tt2582558	8.6	50
tt8248988	5.7	14
tt2232949	9.2	26
tt0445529	8.0	119
tt6162266	9.1	1395
tt1028572	6.4	148
tt3362630	4.3	23
tt1346018	7.4	1945
tt0945650	4.1	42
tt1526571	6.4	280
tt0795729	7.6	6
tt0760080	6.7	15
tt4703962	10.0	5
tt0316957	5.6	16
tt0407318	7.2	9
tt0365720	6.0	62
tt1647007	6.0	5
tt1730680	8.2	13
tt23728708	7.7	64
tt0729515	8.2	19
tt1439907	7.2	6
tt1020844	8.1	28
tt3996604	7.5	36
tt0861020	7.5	53
tt0153082	5.9	10
tt15201978	9.2	8
tt0891939	8.0	1182
tt2443048	7.7	119
tt3558422	8.6	33
tt13161258	6.7	6
tt3899150	9.2	15
tt0093669	8.3	12
tt4408726	7.6	14
tt10688372	8.9	8
tt1083452	7.3	95448
tt0011979	6.7	636
tt0717213	8.0	32
tt5430380	3.0	21
tt0731929	7.8	88
tt0432563	6.9	11
tt0353628	8.1	242
tt6114702	6.1	15
tt19785344	7.5	615
tt5585330	8.9	8
tt0430705	7.8	44
tt2385540	6.8	8
tt16793490	7.8	32
tt15138346	7.8	28
tt3180148	8.0	80
tt0197864	8.6	6
tt0484469	8.8	50
tt8129674	6.2	12
tt13281400	5.7	11
tt0838723	7.2	325
tt1325176	7.6	32
tt2173017	7.0	17
tt7356606	6.4	5
tt5467458	5.5	24
tt0326497	8.8	31
tt1120335	8.2	7
tt10025362	7.8	6
tt13089604	5.8	9
tt14325758	6.8	236
tt6560646	7.9	18
tt1222602	9.1	5680
tt0745315	7.3	22
tt0616743	7.6	19
tt13917932	7.0	6
tt1184175	6.2	21
tt1823087	6.8	36
tt0167841	5.1	26
tt3335892	7.1	23
tt5973344	5.9	18
tt6670594	3.3	54
tt3910224	7.0	34
tt0153329	5.9	24
tt8335880	7.0	2861
tt0251276	5.8	13
tt0089536	5.9	22
tt0382011	2.5	1819
tt12587790	8.0	120
tt2510096	9.0	7
tt0624135	7.1	36
tt6567890	7.3	313
tt0101519	7.0	456
tt8571464	5.4	11
tt21186216	6.7	7
tt0521799	7.8	14
tt1676432	8.6	24
tt4729306	8.9	11
tt3505600	7.3	20
tt5334028	8.2	18
tt4532542	8.2	15
tt0054402	5.6	10
tt2405820	4.4	25
tt0754331	7.7	22
tt0203305	5.6	54
tt0750320	8.0	336
tt0298125	7.7	17
tt1679369	7.6	12
tt0731954	7.6	283
tt0436985	4.5	77
tt0401095	3.0	94
tt0951903	5.3	27
tt2980332	6.9	84
tt0524354	7.7	138
tt6082890	8.0	6
tt9683652	7.6	13
tt0123335	7.4	1415
tt4676132	8.9	51
tt0817056	7.8	9
tt2072066	3.2	346
tt5097466	7.2	1812
tt11281002	6.2	26
tt11483842	6.1	102
tt20234400	8.4	12
tt1756615	4.7	533
tt8184172	8.2	16
tt7258368	5.6	6
tt4680298	6.9	13
tt0999363	7.4	5
tt1839660	6.5	79
tt1207285	7.4	12
tt5674562	6.7	65
tt1137539	8.2	17
tt11779840	8.8	10
tt10234502	5.0	12
tt2924532	7.1	22
tt0086089	6.9	243
tt2350964	6.4	9
tt0146868	5.3	137
tt0181342	4.3	189
tt3376772	10.0	76
tt1736804	7.3	824
tt6083646	8.0	26
tt0481132	2.8	7
tt15073252	9.5	8
tt0948367	7.8	9
tt1373320	6.4	30
tt0433124	7.4	158
tt11137734	7.0	22
tt4832262	9.5	18903
tt0239847	6.0	28
tt0108187	3.9	5570
tt5505572	7.9	142
tt5514688	7.2	13
tt6995428	8.2	718
tt7485940	8.7	11
tt2084915	7.4	10
tt1498122	7.5	32
tt7641960	7.4	119
tt0407365	8.2	9
tt10038830	8.3	40
tt1780207	6.1	43
tt14402130	9.8	57
tt8483552	7.6	8
tt0773729	7.5	8
tt1156235	6.0	35
tt3314002	7.6	26
tt8147076	7.3	2775
tt6437306	7.4	71
tt3004044	8.2	6
tt6850004	7.7	31
tt11642058	7.0	187
tt3207504	7.3	294
tt0642733	7.9	62
tt1634250	7.1	23
tt2223987	8.1	41
tt0158634	6.1	1194
tt0344563	7.3	78
tt0426803	5.5	16
tt11502758	4.9	20
tt0356795	6.5	20
tt0112526	4.4	204
tt1533333	3.8	5
tt1461614	7.5	20
tt2363089	7.8	7
tt14479860	8.3	45
tt2881266	8.2	109
tt1080817	3.3	19
tt2892680	5.0	10
tt0002357	6.1	231
tt0030572	6.1	155
tt18259860	7.6	32
tt1198295	7.7	69
tt5135852	7.2	6
tt0088047	5.8	99
tt1250517	8.6	18
tt18935872	5.3	26
tt12539962	8.2	5
tt1784243	5.9	88
tt0101096	6.3	204
tt0000524	5.8	761
tt12379814	5.6	6
tt19071764	6.8	75
tt6885864	7.9	797
tt2207350	8.0	49
tt1199058	7.7	125
tt1003478	4.6	22
tt6886898	9.4	5
tt0817746	6.3	12
tt2833966	6.4	10
tt1953401	6.5	22
tt0034147	6.6	31
tt6565856	8.8	6
tt1247711	8.4	32
tt1851853	5.8	22
tt1041414	8.0	33
tt2392386	7.3	21
tt0356546	3.7	7
tt10946924	4.5	8
tt0689394	2.5	16
tt0206762	6.2	1482
tt0074451	6.0	832
tt0041206	7.8	45
tt0543843	6.8	25
tt0433418	6.4	14
tt0130892	5.5	375
tt0354368	9.6	10
tt4611342	5.6	9
tt6080188	7.8	37
tt4581672	8.1	17
tt2111684	7.6	66
tt2650640	4.3	28
tt8507986	8.8	40
tt1654777	7.0	28
tt0047611	5.5	13
tt0665716	7.8	15
tt1161127	7.1	16
tt1041407	6.8	14
tt8886346	7.4	32
tt4952412	5.7	21
tt5815516	10.0	64
tt0578757	7.5	9
tt5543402	8.0	883
tt24224504	8.3	69
tt0743562	7.5	106
tt0529740	7.2	73
tt6953770	6.4	26
tt1649632	8.2	433
tt0877964	7.5	12
tt0913361	5.4	16
tt10184236	8.6	30
tt14821414	6.8	105
tt3322920	8.4	10
tt1027623	7.5	6
tt2882076	8.2	1592
tt4203334	7.2	736
tt5091600	5.5	7
tt1773269	2.7	119
tt0124181	6.0	53
tt15222038	6.4	14
tt1229979	6.1	14
tt0090608	7.9	240
tt0874624	8.0	8
tt0223310	5.5	106
tt0890882	6.6	2223
tt3571708	8.8	52
tt0717422	6.5	136
tt0009026	6.3	134
tt0539794	7.1	408
tt4632316	8.3	2963
tt1806408	6.3	26
tt9652034	7.3	9
tt0712586	7.1	30
tt2181847	6.3	118
tt2435744	5.7	11
tt0610918	7.0	137
tt6776924	6.8	11
tt1607630	6.8	18
tt0634112	8.5	37
tt0045796	7.3	179
tt3832964	7.5	62
tt0727524	6.8	21
tt12906940	5.2	95
tt2090374	8.4	138
tt0762082	8.1	33
tt1095714	8.1	16
tt4212530	8.5	522
tt15693458	7.8	9
tt0009932	6.0	864
tt6078794	7.0	6
tt0529542	7.8	94
tt0868768	4.2	16
tt1074245	8.6	7
tt0033843	5.3	38
tt5833868	7.5	18
tt1849821	5.0	9
tt0154612	5.6	46
tt0768451	7.0	124
tt16087984	6.3	77
tt1473071	6.6	23
tt2131866	8.8	10
tt0104499	5.1	262
tt11137954	8.3	15
tt1680480	7.7	17
tt1013114	6.7	25
tt1774097	6.4	7
tt1915883	8.6	313
tt0968567	8.0	11
tt11523258	5.4	7
tt0085305	4.6	213
tt0412158	7.7	217
tt3065384	5.8	6
tt22530632	5.8	495
tt0829251	5.3	1354
tt0097889	7.0	11320
tt8890464	9.3	18
tt1474586	8.8	11
tt0277867	6.7	8
tt0309380	4.8	494
tt12804222	8.3	78
tt1307543	7.2	15
tt0023059	7.0	102
tt10471420	8.8	135
tt0966770	8.4	13
tt0883006	7.4	15
tt0665462	7.2	63
tt1517119	7.7	45
tt11488160	6.7	9
tt0010428	4.7	25
tt0047284	7.1	479
tt8112092	7.0	54
tt14644112	7.8	45
tt1373342	6.4	7
tt2834028	7.4	9
tt2111354	8.3	8
tt0808234	8.4	32
tt1188777	6.9	22
tt1947996	6.3	45
tt0000117	5.1	164
tt0094424	6.0	8
tt1057657	6.8	32
tt15145074	5.8	5
tt0574845	8.1	17
tt1372473	7.6	14
tt6133974	6.9	160
tt2375505	4.7	396
tt0971464	8.3	24
tt0433436	8.3	105
tt0137309	7.8	9
tt22302756	8.4	6
tt4569726	7.2	62
tt1278599	6.6	19
tt0450259	8.0	558704
tt16358426	8.2	129
tt13212826	8.7	26
tt5687380	6.6	943
tt4458200	7.0	36
tt1072526	7.3	8
tt1322177	8.9	17
tt8489448	8.4	729
tt0143003	6.9	19
tt0663233	7.7	414
tt11879654	7.1	9
tt12761242	7.1	11
tt0150234	5.0	7
tt13580754	8.4	25
tt0289967	8.5	7385
tt5423818	6.0	26
tt0046276	5.7	238
tt0697083	8.1	21
tt5265696	9.2	19
tt15869868	9.4	34
tt0587854	6.2	9
tt1885083	7.4	245
tt6418316	8.5	22
tt6954438	6.7	22
tt1382696	7.2	22
tt0962491	8.1	32
tt3922148	5.7	10
tt2398223	6.4	10
